title,city,image,image_1,image_2,image_3
瀘沽湖觀景台,Lijiang,瀘沽湖觀景台-492.jpg,https://lh3.ggpht.com/p/AC9h4nooyKCxctKHEaK1341idhCPTpdA-2DkMhio57Q9HUVTVLmbkTNQaqk4UFGvuJroBk3hmQ-9-aJU3L6Wdasuj2ehw3dmH_z-trIHtJOpnkAtqHyJBoz7T3bXQ6OLOPfvkt1r30ZT=s1024,https://lh3.ggpht.com/p/AC9h4nooyKCxctKHEaK1341idhCPTpdA-2DkMhio57Q9HUVTVLmbkTNQaqk4UFGvuJroBk3hmQ-9-aJU3L6Wdasuj2ehw3dmH_z-trIHtJOpnkAtqHyJBoz7T3bXQ6OLOPfvkt1r30ZT=s1024,https://lh3.ggpht.com/p/AC9h4nqvq_EitNVelG_xsd2N3Q1G_bD9fZ0q0g7k58j0gjqh_BBfHk7iDvop69pPWJyTSp_uiWKHvSICQYApGSqNfVvFtK4-WIThxSxSdZp18a6WT4I8bmipy0wwcXU4rc7MCMasZi9dcQ=s1024
員林公園,Others,員林公園-493.jpg,https://lh3.ggpht.com/p/AC9h4nokckYw_v8nkZC8RYq1ntGPg9rR5lUMfPx-iXIQyP1Hp8rupSg1PLP_P8MpDcCGpMtYsheTeJjO3Rxg8lLVTFWK0WblJhHqxO1ALO3_KycomPLSr4dSiYxBRTH7BVlXA_FA3UA=s1024,https://lh3.ggpht.com/p/AC9h4nokckYw_v8nkZC8RYq1ntGPg9rR5lUMfPx-iXIQyP1Hp8rupSg1PLP_P8MpDcCGpMtYsheTeJjO3Rxg8lLVTFWK0WblJhHqxO1ALO3_KycomPLSr4dSiYxBRTH7BVlXA_FA3UA=s1024,https://lh3.ggpht.com/p/AC9h4no5u7YT-UgoDIrc8ubiIKG69-CqEdsevWhaN3JnO_rGLzW_JY9moJJvILsinxI4qgKuVq-XSMgX0hfBRFq6GlqTxl6I8VsvPE-QMnWgPf-9Jem-gMeiyOKCVRvpkN76sgP6LZpCW4816wA=s1024
員林火車站旅遊服務中心,Others,員林火車站旅遊服務中心-494.jpg,https://lh3.ggpht.com/p/AC9h4nptcOu8pS6o-DAM-a6tygeXyKe-zDIiN1-uYt6tIiK0_ZJ8yJomCpZ1-hfEOoDm4uqXd5EtEL-dWJPiu5sV_SnfUDGj1TErdlRGAftVgfnw6KO1mxRCY2w2zWPgyVA4qwrnjbljkw=s1024,https://lh3.ggpht.com/p/AC9h4nptcOu8pS6o-DAM-a6tygeXyKe-zDIiN1-uYt6tIiK0_ZJ8yJomCpZ1-hfEOoDm4uqXd5EtEL-dWJPiu5sV_SnfUDGj1TErdlRGAftVgfnw6KO1mxRCY2w2zWPgyVA4qwrnjbljkw=s1024,https://lh3.ggpht.com/p/AC9h4nqQwybWS2l2UqL3HFfAKQiKkVa_sKFWEiCTTOaIKJ8XVAHB_OhWcCqchUTqhRrfSwg5rqcqWkUqqQ9TwDrp03wzSUc83CZPacBUUiMa48BcOdVYmuYUcV8MSp7M05c4R_in3M4=s1024
藤山步道,Others,藤山步道-495.jpg,https://lh3.ggpht.com/p/AC9h4npcX_qo55oC2nHhzQ8Ffcynie5iI-iOXbyPm3tjVAestgtcZ19YPkExY6acst9kyMWq9Vz4Vsms_ZxbNXkW2J6UaVbqKz3Dtw6bs8hAI2LjMz0v-HtZB6DHBjkFhA5v_8ryzzPtYA=s1024,https://lh3.ggpht.com/p/AC9h4npcX_qo55oC2nHhzQ8Ffcynie5iI-iOXbyPm3tjVAestgtcZ19YPkExY6acst9kyMWq9Vz4Vsms_ZxbNXkW2J6UaVbqKz3Dtw6bs8hAI2LjMz0v-HtZB6DHBjkFhA5v_8ryzzPtYA=s1024,https://lh3.ggpht.com/p/AC9h4npZuoeek8GUFlWQoDv08_GW7ndxAyMh7RBGSX4G0VnBX291yg0Xt4yCy2Yfgo4VyYYTDjH5gxoylP3_CGQCLxip_hTFlFhz-CdsUf7Tr7S7Ae4LNGq4tM7LYC5NlELhq7eQx2rPOVEuAvI=s1024
圓林園滯洪池生態公園,Others,圓林園滯洪池生態公園-496.jpg,https://lh3.ggpht.com/p/AC9h4noE7-uI4CupodIc0VkwEO7UTSJnC0yIiFWpXJIjSmVZSJoVCXvvwELTJ5appXsAEjf475By7xQi8TDr9xb13ELez0fgHV8xfs-HuKbP_fjcVeINgnc3nKrFDzK7VB0BuFy5i0OT=s1024,https://lh3.ggpht.com/p/AC9h4noE7-uI4CupodIc0VkwEO7UTSJnC0yIiFWpXJIjSmVZSJoVCXvvwELTJ5appXsAEjf475By7xQi8TDr9xb13ELez0fgHV8xfs-HuKbP_fjcVeINgnc3nKrFDzK7VB0BuFy5i0OT=s1024,https://lh3.ggpht.com/p/AC9h4nrEDPzrK6PKSZ0bPJ3n2ld7jJCgrUoj12wUXbKM7l7lwxcE5tHxxLirWBTJBTiTnD3x-NQTt9w1d-kNuFAocdJ6g9IruPv_eayH6P_DZDRDwoRd1aczwZvKP2vSrDxYezjdwXP4GhaPAoPo=s1024
員林福寧宮,Others,員林福寧宮-497.jpg,https://lh3.ggpht.com/p/AF1QipNYdignkpz6GqdMFZvQQA36lsplyc9VwRc1bvNX=s1024,https://lh3.ggpht.com/p/AF1QipNYdignkpz6GqdMFZvQQA36lsplyc9VwRc1bvNX=s1024,https://lh3.ggpht.com/p/AC9h4nrI_MUqLwalhrGEBMwpjVCeBTSa1n3uCfw9AvCXCa3bQSK-ioAHXVFLyqwExQzWx-uazfhLZdZpBWlUL9nktan4SBkHWwAsdE1InIdmBYQLH0xUYJeVoXfL643HPvgMIk4HfJBerw=s1024
員林兔馬鹿公園,Others,員林兔馬鹿公園-498.jpg,https://lh3.ggpht.com/p/AC9h4nqcML9zXtiir_vU0zHRCbZSKqtamE3nwpiyhApM_36gnNdYqIUsY265Xq9GsBDBrw-djQLa8f90N0sfr2uYASV6wfz2rR8M_GcGUSSGJi3eDfBf0Auy_QGjGC5cPPM-9aWGNBpi=s1024,https://lh3.ggpht.com/p/AC9h4nqcML9zXtiir_vU0zHRCbZSKqtamE3nwpiyhApM_36gnNdYqIUsY265Xq9GsBDBrw-djQLa8f90N0sfr2uYASV6wfz2rR8M_GcGUSSGJi3eDfBf0Auy_QGjGC5cPPM-9aWGNBpi=s1024,https://lh3.ggpht.com/p/AC9h4np8rHOjaafnQ_ysmcPxhON9PuxdwhTMCvG7Mgd6BWs94s7HHpOCtcpKs2Ac_80n7gR1SGCE82MfzL_9ZS_w-ghSenKriYYbzfNpAkmYkTpd9i0nR_5343FUypL8ZJ05wPfSi-fh5q5lRWms=s1024
興賢書院,Others,興賢書院-499.jpg,https://lh3.ggpht.com/p/AC9h4nrCVzS3n5M3Q7LJ3q7XaV2ZyXGClqfAxHrEmMjIgyndrKwcpb1KZVCX8wmXyM-ZxkLXEo40JbapEUUKkcbKEtSmLo69rQwW4zJixW3jr_5i_7bGO3PWzV90AHjcBqjSe8avOOy5NA=s1024,https://lh3.ggpht.com/p/AC9h4nrCVzS3n5M3Q7LJ3q7XaV2ZyXGClqfAxHrEmMjIgyndrKwcpb1KZVCX8wmXyM-ZxkLXEo40JbapEUUKkcbKEtSmLo69rQwW4zJixW3jr_5i_7bGO3PWzV90AHjcBqjSe8avOOy5NA=s1024,https://lh3.ggpht.com/p/AC9h4nqdyU5qrl970URxApDYS8rlRYRXi79e3dUIGdaToLFqvAmEDAVgGmL1y_vjBVkqCjy1L6RgyXZWZbPsppEy8n-_Xof_j1cDoP7NlY4N09k-J17SJhgRsAmqk9TgdrCkaN2pwnk=s1024
員林衡文宮,Others,員林衡文宮-500.jpg,https://lh3.ggpht.com/p/AF1QipMjd7hlWkySYWcHtvNkeZxLcYDqUb_5LNM8xZ5i=s1024,https://lh3.ggpht.com/p/AF1QipMjd7hlWkySYWcHtvNkeZxLcYDqUb_5LNM8xZ5i=s1024,https://lh3.ggpht.com/p/AC9h4nr1PmLCsVLFgDcV3E2NHlAjW0J9R65Y-THOypZNI1yAnrhLpvoSv5h0ba3MrfxwocSm8YgEurt28_nDm5t3yZS5OrxGP10eF9AzDsq6u1NalrH3VQDgvBriSMXDskYPBafHpHWN=s1024
LZ遊樂園 - 員林店,Others,lz遊樂園-員林店-501.jpg,https://lh3.ggpht.com/p/AC9h4nox3-nt3tij5ywwGQWrbAb4etAc7MsjskDmgBBLhqtLPqAPiN8qaSMFlURzwhA2B9jRgkVzwQ7Bw0MfbM1kDCclQ_Ums9zaS5ABtwf2XZRJrTpQU2ee5Ul-ApyyZ2cB4lzBzXnS=s1024,https://lh3.ggpht.com/p/AC9h4nox3-nt3tij5ywwGQWrbAb4etAc7MsjskDmgBBLhqtLPqAPiN8qaSMFlURzwhA2B9jRgkVzwQ7Bw0MfbM1kDCclQ_Ums9zaS5ABtwf2XZRJrTpQU2ee5Ul-ApyyZ2cB4lzBzXnS=s1024,https://lh3.ggpht.com/p/AC9h4nqrz-Ghvf7Kg8iJhiJoqF2a-s07VE1PFJ8TdShI_F8Pmype2pA3BgpWZvQkcI29knf6vd6PjiTJZMzYHQDNr7Jld3VFnljs33laSYSwthPUor-pH-lX5QOhlLADvHUg7fjktibp=s1024
員林三角公園,Others,員林三角公園-502.jpg,https://lh3.ggpht.com/p/AC9h4no0Tj4958Sr_JqAinuwdgBDPXyN24FptiE0dWD_7i2SiwYdQ0J1emjq-WZUaFpNmtp9MPrFwdrfi7vMje8STVyCqDyAPZ5B3s4oKgstRw2refl2-saYNUZymWtbEI5jrWEP1HhMKQ=s1024,https://lh3.ggpht.com/p/AC9h4no0Tj4958Sr_JqAinuwdgBDPXyN24FptiE0dWD_7i2SiwYdQ0J1emjq-WZUaFpNmtp9MPrFwdrfi7vMje8STVyCqDyAPZ5B3s4oKgstRw2refl2-saYNUZymWtbEI5jrWEP1HhMKQ=s1024,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XCT-l5OLscrcrZVj1GvTtA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=93.00087&pitch=0&thumbfov=100
員林鐵路穀倉,Others,員林鐵路穀倉-503.jpg,https://lh3.ggpht.com/p/AC9h4nrLV7v6-6u01Ji-W7J1em4aNuJhunO4RtQli_2bKpw8YIZYeN-4ihY6QT-OUteYaKzm6Hq0uDMAqf7AuROO3lmbBTdhy27XHswujbIsf25X5qEKiHC66-Ogs93E4yDRgh0Y_to0=s1024,https://lh3.ggpht.com/p/AC9h4nrLV7v6-6u01Ji-W7J1em4aNuJhunO4RtQli_2bKpw8YIZYeN-4ihY6QT-OUteYaKzm6Hq0uDMAqf7AuROO3lmbBTdhy27XHswujbIsf25X5qEKiHC66-Ogs93E4yDRgh0Y_to0=s1024,https://lh3.ggpht.com/p/AC9h4nrpmve7phmNUmC9BsohXf6-8drtcXky6kYxdwW4xcmcvPtwS9SHK-IhyxhEtnEE8OfCm8bX1L8ssKGKN_fBTF-PZhswD3rFPe0xs64vfZDexxLPHzZFnR5f-KevZUHA8KIKPD3K7w=s1024
員林台糖步道,Others,員林台糖步道-504.jpg,https://lh3.ggpht.com/p/AC9h4nq4H67g_f3NwW122GUsW8k3CCwSI1quINeda_t1honZ3oX7Ga6zl4pbnx3WiVSL_5pgRL2XnydTBviFg3v_9ltQt1VIGYodOvS9t-ak_5aYLPM5BeahYjiuPl9Phu0yzleBb5A1EA=s1024,https://lh3.ggpht.com/p/AC9h4nq4H67g_f3NwW122GUsW8k3CCwSI1quINeda_t1honZ3oX7Ga6zl4pbnx3WiVSL_5pgRL2XnydTBviFg3v_9ltQt1VIGYodOvS9t-ak_5aYLPM5BeahYjiuPl9Phu0yzleBb5A1EA=s1024,https://lh3.ggpht.com/p/AC9h4nqrQ_paJbzbZyIo2EWA0-yddBWwfnb78BQSEx7gs6W8Lsr2TqdCY0192GAc-aDPzvmlhGCWBXQ9BW9yJAKznfzDTzAUBhlFJJruJbCG73khUsj3ZdxqoFOPGS-vb79ieDPY3WQEXg=s1024
豐泰旅行社股份有限公司,Others,豐泰旅行社股份有限公司-505.jpg,https://lh3.ggpht.com/p/AC9h4npvPGcC_v-7kYdIuoaBJO3oSWiURi9Vn8vAiNiiZalVZUgNgsI6bRlJhf0Fe-WLQ2yBT6VJLLX7GavGn4lrcRC27tuhFxURD4hLqN-GZRZw4-AnkR8wN1nzWwZANka2pZGerdpP=s1024,https://lh3.ggpht.com/p/AC9h4npvPGcC_v-7kYdIuoaBJO3oSWiURi9Vn8vAiNiiZalVZUgNgsI6bRlJhf0Fe-WLQ2yBT6VJLLX7GavGn4lrcRC27tuhFxURD4hLqN-GZRZw4-AnkR8wN1nzWwZANka2pZGerdpP=s1024,https://lh3.ggpht.com/p/AC9h4noIJuwH226732lDC40yLcHlBcyKAkpGUxGfGSOXWhg2v1XR1KuKJDGHWGsvINzrB9O69yq6nVysZxE-mAQmzGBXS2bOWWWbxu9qcxahoGmG9ktLs7rll27UkvjbH9yCN1zTP2t_=s1024
旅天下彰化員林加盟店-樂旅旅行社,Others,旅天下彰化員林加盟店-樂旅旅行社-506.jpg,https://lh3.ggpht.com/p/AF1QipPwW4-bK_kWF7aKe6YyQW0eg0cFYxOuz8UnVQHl=s1024,https://lh3.ggpht.com/p/AF1QipPwW4-bK_kWF7aKe6YyQW0eg0cFYxOuz8UnVQHl=s1024,https://lh3.ggpht.com/p/AC9h4np1zRvyTyZOGPdwlbXf9jooa1RRwldgIL-wGXvW-r5wgK1tZYSwrgxLBZkT9K12uLe9jn4oyHfIrx70FyCzygIzdYC_UNesvA5MalN2vqCrwkWKrbamaSqI-I72qE51p6JYNUGyig=s1024
警察故事館,Others,警察故事館-507.jpg,https://lh3.ggpht.com/p/AC9h4nr8KWD-IwWIjMPMITm56TbbImhaxt4HbkfZWbEpTdIn9eiO_513KnO7_9wg4sLM5AdZO5To29FYuIYooRAqekjs-XThgKCcpfYbyiHUzxICgHkhjZhsIP5tD6_3-pYUCfmJHRA=s1024,https://lh3.ggpht.com/p/AC9h4nr8KWD-IwWIjMPMITm56TbbImhaxt4HbkfZWbEpTdIn9eiO_513KnO7_9wg4sLM5AdZO5To29FYuIYooRAqekjs-XThgKCcpfYbyiHUzxICgHkhjZhsIP5tD6_3-pYUCfmJHRA=s1024,https://lh3.ggpht.com/p/AC9h4noinPXHs9XyKt9OHig83UrDDHsp9EXqQZN6f8uI6qzphG6kfZJyZJqGKBxE9Ys1fB3HzCPfpVbS2wfi52gK88njaIIikp_cyMmTXgReAElOKJuxzpIT1RZLeSUHleqLL0UHmQgNb4n43fTt=s1024
霧峰林家宮保第園區,Others,霧峰林家宮保第園區-508.jpg,https://lh3.ggpht.com/p/AF1QipM4x7PNPpdEjchKAvqXrXE2FlR6R_7ZhPtXfnvt=s1024,https://lh3.ggpht.com/p/AF1QipM4x7PNPpdEjchKAvqXrXE2FlR6R_7ZhPtXfnvt=s1024,https://lh3.ggpht.com/p/AC9h4nrMNG_hJhzhbUW4TdNrqZcr7A1cr_LfoFULBheRE83BgLUJIdFhlZmUchver0VWwD1PlCZTum0DYux3E6QouWLLJhYXYWmOeWouIJvlaRjaKlkKrcuPo_Lp1pkrh5MvlytquqhD=s1024
霧峰林家 - 萊園,Others,霧峰林家-萊園-509.jpg,https://lh3.ggpht.com/p/AF1QipNMGREEQN8hki1Kwz6PFeJOnU1txpCX7oPTwVY9=s1024,https://lh3.ggpht.com/p/AF1QipNMGREEQN8hki1Kwz6PFeJOnU1txpCX7oPTwVY9=s1024,https://lh3.ggpht.com/p/AC9h4nrhAw9PS154A93QN4NC0PTjonfOJ500K5Vo_Mf0z81MUSdUc9mN-gMeHpB5CGE4Pr8YPK1akXYxliBuY5xf0YD3gRaQtPHXvXcX8JbSM0NhlfN5t9qiJOnW3D8yeRvsK3B8tGA7EscN6JOE=s1024
Wufeng Wufu Community Painting,Others,wufeng-wufu-community-painting-510.jpg,https://lh3.ggpht.com/p/AC9h4nqv4L3RAPSSX8tuHKD6cY4AxP55atPdnGJp0Zub6TYiQ_XpWDN8HoaUWgFgUeI0ocxIOKHDzf-jz7gYHMKfdO2QEa9wpdsF8qYzEpXK0y4W856qIuUDeuSJRPGp5QUL9k2c17Z8=s1024,https://lh3.ggpht.com/p/AC9h4nqv4L3RAPSSX8tuHKD6cY4AxP55atPdnGJp0Zub6TYiQ_XpWDN8HoaUWgFgUeI0ocxIOKHDzf-jz7gYHMKfdO2QEa9wpdsF8qYzEpXK0y4W856qIuUDeuSJRPGp5QUL9k2c17Z8=s1024,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ck29DHQppqNXuHA_YeT6rw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=125.21819&pitch=0&thumbfov=100
青桐林生態園區,Others,青桐林生態園區-511.jpg,https://lh3.ggpht.com/p/AC9h4nobOrIbVlm8hXM0_I1Doaydor4Y9Zc6u-np-VG4wHzWUyWAPJRorkuhY6lqCR1uF1wZwUOcFREVYWLmIK7MN4YIpGuJ9bRy_ch6Re9FjQzAHyeBctqwplqL341MmLEQM95osbw=s1024,https://lh3.ggpht.com/p/AC9h4nobOrIbVlm8hXM0_I1Doaydor4Y9Zc6u-np-VG4wHzWUyWAPJRorkuhY6lqCR1uF1wZwUOcFREVYWLmIK7MN4YIpGuJ9bRy_ch6Re9FjQzAHyeBctqwplqL341MmLEQM95osbw=s1024,https://lh3.ggpht.com/p/AC9h4nq215EXwhdY61ybNMldMXpBUshG4Oz8uG50GFdRCZUMCeAo0O3LQG2L6x490H_jrdi_QDjJauQLfXqn6LCTjHHqzb1QJiCh4uUOnu35lFD4xfajuInoZIy29oFTNGkJ9OjgW9AUx1ke8O9O=s1024
霧峰炮仗花海,Others,霧峰炮仗花海-512.jpg,https://lh3.ggpht.com/p/AC9h4npg4K8TlkxN6_wlQqeEw1YLUM-zD6QmgVZgp92_aq20QaPQaaPJo1RoB5jcft6KUicQUlW5uzf00et-OLjqqQuKFiNiDFYxlM88OXCOb-KcUAPhMzc_NUlxTvdSHHawHRPvct5MdQ=s1024,https://lh3.ggpht.com/p/AC9h4npg4K8TlkxN6_wlQqeEw1YLUM-zD6QmgVZgp92_aq20QaPQaaPJo1RoB5jcft6KUicQUlW5uzf00et-OLjqqQuKFiNiDFYxlM88OXCOb-KcUAPhMzc_NUlxTvdSHHawHRPvct5MdQ=s1024,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DBr2vytLIkR_w6POwxVK7Q&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=238.19087&pitch=0&thumbfov=100
霧峰菇類產學館 Wufeng Mushroom Museum,Others,霧峰菇類產學館-wufeng-mushroom-museum-513.jpg,https://lh3.ggpht.com/p/AF1QipPaMGLzXUoGqpSQEEy5HyKeY1_p7esuby6meZ78=s1024,https://lh3.ggpht.com/p/AF1QipPaMGLzXUoGqpSQEEy5HyKeY1_p7esuby6meZ78=s1024,https://lh3.ggpht.com/p/AC9h4nqqLFem8rxWBNbMdd7ItLN4gqL4KnT-Wbv2LHs3s5eTEKyJZZWycwGdWtrmM5YhtD6PfqJBwKax6JdZgblSVp3iaeT3ZMQekitaHG2SaJHVWbGF0YbBohVnxKAspHwtCNY-UZVb=s1024
國定古蹟霧峰林家頤圃,Others,國定古蹟霧峰林家頤圃-514.jpg,https://lh3.ggpht.com/p/AF1QipOKOXTl62CN9Vq7AX7PzkAExzEynGlgNaZ-3Nbo=s1024,https://lh3.ggpht.com/p/AF1QipOKOXTl62CN9Vq7AX7PzkAExzEynGlgNaZ-3Nbo=s1024,https://lh3.ggpht.com/p/AC9h4npk-O_-x4pVpGD0Th06GOoQttTs4-fcZUTpvxCHrM2bhkFHv_nphuBv5HsrwlIGlnjCcdl4bfvFTNAi39IkA36oC7m-U_vJRZkFLSR6R7R4oXBGeUoyT0Vrm8HJUHsaGorEyfwFNCNTgMw=s1024
霧峰林家花園林獻堂博物館園區-景薰樓,Others,霧峰林家花園林獻堂博物館園區-景薰樓-515.jpg,https://lh3.ggpht.com/p/AF1QipN1CBT5hRZOYRaXkOj0x2RpUqer5UkabX0H2X8n=s1024,https://lh3.ggpht.com/p/AF1QipN1CBT5hRZOYRaXkOj0x2RpUqer5UkabX0H2X8n=s1024,https://lh3.ggpht.com/p/AC9h4nrPr3o0BhilflYIqvuI6Fo1JDnmPwyNcoAR_bpfiaff6yaWZBMpmbipr1ONuWnwXjFJtTms8uaNxarNRSG29we7NZMrOHzB2W13D7wtMGXFyqCXNlYRv0vR9WXL9d2AM-ieufs-=s1024
霧峰民生故事館/黑翅鳶麵食館,Others,霧峰民生故事館-黑翅鳶麵食館-516.jpg,https://lh3.ggpht.com/p/AC9h4noW755ikJtiK0ka8wJM6oYiGN4MD3ZZ7DdFF8PI3jy0xkiaAHa_lVKKwE1crxt4_wjJdRLMyxKAyorAKSVB3S8xVCP4GJPu_0HTIGkwqpxuwlZzJoMtZORmMoCzNuE7u-HeY9YA=s1024,https://lh3.ggpht.com/p/AC9h4noW755ikJtiK0ka8wJM6oYiGN4MD3ZZ7DdFF8PI3jy0xkiaAHa_lVKKwE1crxt4_wjJdRLMyxKAyorAKSVB3S8xVCP4GJPu_0HTIGkwqpxuwlZzJoMtZORmMoCzNuE7u-HeY9YA=s1024,https://lh3.ggpht.com/p/AC9h4notIvV2zMlSxNCGrYKRCYgdkI1pmh7DzJi-r1nOUyRjnMWoN2kw3f27jvK6SbNjMrLpShq0nkWNhdphzVp9lTaQ61uAa7sEzJqhd0YbwvrTMHVgBGLTctLlqRTcXmpLbUS6-xvH=s1024
霧峰聖若瑟天主堂,Others,霧峰聖若瑟天主堂-517.jpg,https://lh3.ggpht.com/p/AC9h4nqWkl-5ImpYqhY_4SYlEdaNGkdvfxYZ5zRkwtrHmSvYD86hfExlANF9Lc7XC3Mte1meV9zHYtJhua8IfJr_Dea_O0hvvBkW5LRbYgPejAVzFX44tbFmUtjToOlIKS1UYC4MNi_jmg=s1024,https://lh3.ggpht.com/p/AC9h4nqWkl-5ImpYqhY_4SYlEdaNGkdvfxYZ5zRkwtrHmSvYD86hfExlANF9Lc7XC3Mte1meV9zHYtJhua8IfJr_Dea_O0hvvBkW5LRbYgPejAVzFX44tbFmUtjToOlIKS1UYC4MNi_jmg=s1024,https://lh3.ggpht.com/p/AC9h4nrrKZSmUJGgg55OdIfYJbCf5DBo8PKeajzO8cccc3ReTsI3KnEEqpfW24tYo_wZ2_Vj_ZKMte6BT-lxdN_bGOIV9tErDs-rF-up0j4E_VKoCktgBBJPHQ9yExom5s_fUXA6gCNT=s1024
金陵山圓滿教堂 Yuanman Church,Others,金陵山圓滿教堂-yuanman-church-518.jpg,https://lh3.ggpht.com/p/AC9h4nrVjWz5zGyEv7uBouVdanVQw8LGfFGt_eoZDfa0zNunMNOUtHmFlVNQdcgV9UZiiZJ2d6GWTS1DX0htgSrSkLcpNnU5HA4NMcjyfoZaJRczxSYdN9hArH3wsBSsAzZczsc-ugFc=s1024,https://lh3.ggpht.com/p/AC9h4nrVjWz5zGyEv7uBouVdanVQw8LGfFGt_eoZDfa0zNunMNOUtHmFlVNQdcgV9UZiiZJ2d6GWTS1DX0htgSrSkLcpNnU5HA4NMcjyfoZaJRczxSYdN9hArH3wsBSsAzZczsc-ugFc=s1024,https://lh3.ggpht.com/p/AC9h4nr5E1kBXnMy9uw3lTlYcAmRLg03T00qaeS_f5spGbSWqxexlIEjCl_3-cQqyvN2SCqGVaW_F02fB30dEHR_ElcStCPPsqmBxUgF9hBKZahFg5Hqpm43Q000xtzEDbLN4qA2xXA=s1024
金城老街,Others,金城老街-519.jpg,https://lh3.ggpht.com/p/AC9h4nqWsaB0Gy5p08Z-1qF29aEOjeYtfuvLBXUymcTqxb6vgFZ5e6HBUB-JeE2U_GmqGXMFH6UCjpqVhXkjhPOBkOQHmM9Hazg9DSvtBRyM0mTsLQFf9c7NHHShwJuErsGMbkNSpLQ=s1024,https://lh3.ggpht.com/p/AC9h4nqWsaB0Gy5p08Z-1qF29aEOjeYtfuvLBXUymcTqxb6vgFZ5e6HBUB-JeE2U_GmqGXMFH6UCjpqVhXkjhPOBkOQHmM9Hazg9DSvtBRyM0mTsLQFf9c7NHHShwJuErsGMbkNSpLQ=s1024,https://lh3.ggpht.com/p/AC9h4nrzlj7LGeWHgVZ7oMPnZsMHK9OV7_ZdrBkCelIpnrmnV65PEv62iwefNw3pwZpts_FG6k3LTxJ-SFmShfhuPQLqiS4V0bFOy-Hpn1M_zeiEqk5IheJTZ3ShIU9O3OXUxda8PTnA09D4NqaX=s1024
珠山聚落,Others,珠山聚落-520.jpg,https://lh3.ggpht.com/p/AC9h4nqAC4rZgMXreMiryttiLRc2resHR_rk-TcyPu2UKY0ZyOo_UKCB7mekGEec851kIAp-KLcB18MKXckyyi2dWcCRWwWVjnfw5QvSelFaD6BMZ9cvAjm1q0uFPR7jQTYSOQMbhbXJrQ=s1024,https://lh3.ggpht.com/p/AC9h4nqAC4rZgMXreMiryttiLRc2resHR_rk-TcyPu2UKY0ZyOo_UKCB7mekGEec851kIAp-KLcB18MKXckyyi2dWcCRWwWVjnfw5QvSelFaD6BMZ9cvAjm1q0uFPR7jQTYSOQMbhbXJrQ=s1024,https://lh3.ggpht.com/p/AC9h4nqMWjrKAvjzaSq4tNfq8DofLt9P0wIIJ4RP2fkW8LKxOM5GWU47S3zNEFh6FcgVywn3dQkZ6co81wHhYfqgKhR303bDzrq3_CG5RatMZsXzxMINlg446WjKh_4otc1m1_NyggSDUHXs9eQI=s1024
翟山坑道,Others,翟山坑道-521.jpg,https://lh3.ggpht.com/p/AC9h4nomEFPEMsGrT0eqRL9HZ3uWylHrIHNb-Vkyumo5JsmlAUQDYSFq42v03yM3KSNXnzPiCp-m5CcCiYVfPCXtxKJXYwbG9QCYUgv7iro1ZiWAJ_SRYppvJt6XgoKGUO9A8L9HoITf=s1024,https://lh3.ggpht.com/p/AC9h4nomEFPEMsGrT0eqRL9HZ3uWylHrIHNb-Vkyumo5JsmlAUQDYSFq42v03yM3KSNXnzPiCp-m5CcCiYVfPCXtxKJXYwbG9QCYUgv7iro1ZiWAJ_SRYppvJt6XgoKGUO9A8L9HoITf=s1024,https://lh3.ggpht.com/p/AC9h4nqiFy72muG5JlxFTJNql9WCSREDSSrZCp4IViVnVJsTc7SoQ2phLBI9SqpSUZh75wg1WKDWLoqAyI3-QqISz_oHSYakm6kRR56zqGUf0sTLyk8W6CtAwfBZUaouyNZfIhiuRjbp=s1024
大鵬灣國家風景區,Others,大鵬灣國家風景區-522.jpg,https://lh3.ggpht.com/p/AC9h4nq5fnCxg0593T2CPf516hX4a7PWoaX2bhk719SdfSmLYPbqpHB8YD8UawXcCMSqMmqNlMAjb0ul1JZfA5U5xE-ZWMyGOmxQBLS4cCNKrib44Echo1MyDToj_JUFhZTMLNAvQQR89Q=s1024,https://lh3.ggpht.com/p/AC9h4nq5fnCxg0593T2CPf516hX4a7PWoaX2bhk719SdfSmLYPbqpHB8YD8UawXcCMSqMmqNlMAjb0ul1JZfA5U5xE-ZWMyGOmxQBLS4cCNKrib44Echo1MyDToj_JUFhZTMLNAvQQR89Q=s1024,https://lh3.ggpht.com/p/AC9h4nrMDlKtjUC7DVIEPb2hkJqh0FEYzfGc2eQpyyKuYcK6ceHO3O4-72i39oor4BZ_6b6f8chNxtdLQTpZeGs-Cq_Iv3coqXrO2mt66-oIhIvcPW8y9b116CnCMXzmXwLYj6Fg1ncZKZ9_Vrlz=s1024
